id,id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index
9999,9118,Linda Evangelista,Female,1965,St. Catharines,,Canada,North America,43.18333,-79.23333000000002,Model,Media Personality,Public Figure,28,3645442,130194,19.3587
3515,9612,Martín Palermo,Male,1973,La Plata,,Argentina,South America,-34.92111,-57.95444000000001,Soccer Player,Team Sports,Sports,31,2819441,90950,18.3603
6160,8658,Bertie Ahern,Male,1951,Dublin,,Ireland,Europe,53.368,-6.256,Politician,Government,Institutions,44,923489,20988,20.1857
4717,5537,Émile Borel,Male,1871,Saint-Affrique,,France,Europe,43.9592,2.8872,Mathematician,Math,Science & Technology,32,314594,9831,23.1045
6114,7797,Joseph Dalton Hooker,Male,1817,Halesworth,,United Kingdom,Europe,52.342,1.506,Biologist,Natural Sciences,Science & Technology,28,453473,16195,21.4463
7467,3609,Ferdinand III of Castile,Male,1199,Zamora,,Spain,Europe,41.49889,-5.75556,Politician,Government,Institutions,31,935563,30179,24.1776
1757,691,Henry IV of France,Male,1553,Pau,,France,Europe,43.3,-0.37,Politician,Government,Institutions,61,8348992,136869,26.5453
6603,9460,Gary Coleman,Male,1968,Zion,IL,United States,North America,42.45322,-87.84022,Actor,Film And Theatre,Arts,29,11012150,379729,18.6548
3223,5384,David Alfaro Siqueiros,Male,1896,Chihuahua,,Mexico,North America,28.635279999999998,-106.08888999999999,Painter,Fine Arts,Arts,26,2299476,88441,23.1845
10476,10182,Ryan Babel,Male,1986,Amsterdam,,Netherlands,Europe,52.36667,4.9,Soccer Player,Team Sports,Sports,43,3198337,74380,17.1536
9404,10389,"Princess Madeleine, Duchess of Hälsingland and Gästrikland",Female,1982,Drottningholm,,Sweden,Europe,59.32167,17.886110000000006,Nobleman,Government,Institutions,31,1821058,58744,16.6621
2778,11283,Jay Spearing,Male,1988,Wallasey,,United Kingdom,Europe,53.423,-3.065,Soccer Player,Team Sports,Sports,26,1092475,42018,13.1111
6337,3334,James Stewart,Male,1908,Indiana,PA,United States,North America,40.61667,-79.15,Actor,Film And Theatre,Arts,54,7573747,140255,24.3192
348,5613,Alan Parker,Male,1944,Islington,,United Kingdom,Europe,51.544,-0.1027,Film Director,Film And Theatre,Arts,30,1632885,54430,23.0626
3334,4108,Gilberto Gil,Male,1942,Salvador,,Brazil,South America,-12.97472,-38.47667,Musician,Music,Arts,32,1799746,56242,23.8799
4401,7987,Quentin Bryce,Female,1942,Brisbane,,Australia,Oceania,-27.46667,153.03333,Politician,Government,Institutions,26,1012573,38945,21.1894
1025,1938,Ritchie Blackmore,Male,1945,Weston-super-Mare,,United Kingdom,Europe,51.346000000000004,-2.977,Musician,Music,Arts,39,5660187,145133,25.1643
5102,7357,Herbert A. Hauptman,Male,1917,New York,NY,United States,North America,40.7127,-74.0059,Mathematician,Math,Science & Technology,37,184469,4986,21.928
2426,1867,Alfred Wegener,Male,1880,Berlin,,Germany,Europe,52.51667,13.383329999999999,Geologist,Natural Sciences,Science & Technology,54,4330857,80201,25.2158
4104,5163,J. Hans D. Jensen,Male,1907,Hamburg,,Germany,Europe,53.56528,10.001389999999999,Physicist,Natural Sciences,Science & Technology,40,250194,6255,23.3115
10250,5785,Charles-Marie Widor,Male,1845,Lyon,,France,Europe,45.76,4.84,Composer,Music,Arts,27,491744,18213,22.968000000000004
4622,7878,Hal Holbrook,Male,1925,Cleveland,OH,United States,North America,41.48222,-81.66972,Actor,Film And Theatre,Arts,30,2574339,85811,21.3297
6737,1462,Vyacheslav Molotov,Male,1890,Sovetsk,,Russia,Europe,57.583330000000004,48.95,Politician,Government,Institutions,55,3413262,62059,25.5609
10314,5950,Lillian Gish,Female,1893,Springfield,OH,United States,North America,39.92694,-83.80417,Actor,Film And Theatre,Arts,37,2087815,56427,22.8777
10705,2568,Mahmud II,Male,1785,Istanbul,,Turkey,Asia,41.01224000000001,28.976020000000002,Politician,Government,Institutions,47,1409863,29997,24.750999999999998
1687,7436,Stanley B. Prusiner,Male,1942,Des Moines,IA,United States,North America,41.59083,-93.62083,Chemist,Natural Sciences,Science & Technology,32,308799,9650,21.8544
6453,9695,Hans-Jörg Butt,Male,1974,Oldenburg,,Germany,Europe,53.14389,8.21389,Soccer Player,Team Sports,Sports,34,1506172,44299,18.2086
7977,7399,John Michael Talbot,Male,1954,Oklahoma City,OK,United States,North America,35.48222,-97.535,Musician,Music,Arts,79,323341,4093,21.8871
3951,4274,Władysław I the Elbow-high,Male,1261,Kuyavia,,Poland,Europe,,,Politician,Government,Institutions,26,1196859,46033,23.8036
3460,3070,Emma Goldman,Female,1869,Kaunas,,Lithuania,Europe,,,Social Activist,Activism,Public Figure,63,3267979,51873,24.4682
1642,4198,Melvin Calvin,Male,1911,Saint Paul,MN,United States,North America,44.94417,-93.09361,Chemist,Natural Sciences,Science & Technology,42,619225,14743,23.8398
4034,8694,Sharon den Adel,Female,1974,Waddinxveen,,Netherlands,Europe,52.05,4.65,Singer,Music,Arts,35,3470954,99170,20.1278
3202,2813,Alexandre Dumas,Male,1824,Paris,,France,Europe,48.8567,2.3508,Writer,Language,Humanities,50,882308,17646,24.6073
8233,7862,László Papp,Male,1926,Budapest,,Hungary,Europe,47.4925,19.051389999999998,Boxer,Individual Sports,Sports,28,201273,7188,21.3473
9172,5598,Vicente Fox,Male,1942,León,,Mexico,North America,19.433329999999998,-99.13333,Politician,Government,Institutions,40,2670698,66767,23.070999999999998
5816,4497,Ehud Olmert,Male,1945,Binyamina,,Israel,Asia,32.522220000000004,34.945,Politician,Government,Institutions,59,2100172,35596,23.6826
9313,1519,"William Thomson, 1st Baron Kelvin",Male,1824,Belfast,,United Kingdom,Europe,54.597,-5.93,Physicist,Natural Sciences,Science & Technology,58,1225161,21123,25.5105
6349,8290,Violetta Villas,Female,1938,Verviers,,Belgium,Europe,50.58333,5.85,Singer,Music,Arts,33,1562094,47336,20.7437
8782,10822,Skandar Keynes,Male,1991,London,,United Kingdom,Europe,51.53333,-0.16667,Actor,Film And Theatre,Arts,27,4994395,184978,15.5386
3755,3993,Jehoshaphat,Male,-896,Jerusalem,,Israel,Asia,,,Religious Figure,Religion,Institutions,29,585513,20190,23.9491
4390,980,Johann Heinrich Pestalozzi,Male,1746,Zürich,,Switzerland,Europe,47.36667,8.55,Social Activist,Activism,Public Figure,43,2875599,66874,26.0737
10160,6747,Grigoriy Ordzhonikidze,Male,1886,Kharagauli,,Georgia,Asia,42.16667,42.98333,Politician,Government,Institutions,26,206293,7934,22.3787
7319,10545,Daniela Hantuchová,Female,1983,Poprad,,Slovakia,Europe,49.05944,20.2975,Tennis Player,Individual Sports,Sports,37,1677007,45325,16.2654
7435,2637,Walter Raleigh,Male,1552,Devon,,United Kingdom,Europe,50.7,-3.8,Writer,Language,Humanities,41,4800379,117082,24.7104
2589,606,George Sand,Female,1804,Paris,,France,Europe,48.8567,2.3508,Writer,Language,Humanities,54,6164288,114153,26.7128
3427,683,Anacreon,Male,-570,Teos,,Turkey,Asia,38.17722,26.785,Writer,Language,Humanities,36,920518,25570,26.5579
5071,3800,Antonio Pigafetta,Male,1491,Vicenza,,Italy,Europe,45.55,11.55,Explorer,Explorers,Exploration,30,582102,19403,24.061999999999998
1001,4600,Pyotr Stolypin,Male,1862,Dresden,,Germany,Europe,51.03333,13.733329999999999,Politician,Government,Institutions,34,783902,23056,23.6268
1569,10635,Anna Kendrick,Female,1985,Portland,ME,United States,North America,43.66667,-70.26666999999999,Actor,Film And Theatre,Arts,35,12891368,368325,16.0091
4546,4082,Marwan I,Male,623,Other,,Unknown,Unknown,,,Politician,Government,Institutions,28,563677,20131,23.9004
3410,1046,Louis VII of France,Male,1120,Paris,,France,Europe,48.8567,2.3508,Politician,Government,Institutions,53,1278955,24131,25.988000000000003
2308,4645,Feodor Chaliapin,Male,1873,Kazan,,Russia,Europe,55.79028,49.13472,Singer,Music,Arts,37,506623,13693,23.6009
7409,5530,Oliver Goldsmith,Male,1730,Ballymahon,,Ireland,Europe,53.566669999999995,-7.766669999999999,Writer,Language,Humanities,36,772088,21447,23.1063
11233,1034,Paul Cézanne,Male,1839,Aix-en-Provence,,France,Europe,43.5263,5.44543,Painter,Fine Arts,Arts,86,14017943,162999,25.9988
58,7414,Ferid Murad,Male,1936,Whiting,IN,United States,North America,41.676109999999994,-87.49056,Physician,Medicine,Science & Technology,29,345832,11925,21.8736
4130,9010,Angela Gossow,Female,1974,Cologne,,Germany,Europe,50.93639,6.9527800000000015,Singer,Music,Arts,26,2583018,99347,19.5436
6967,10022,Mario Gomez,Male,1985,Riedlingen,,Germany,Europe,48.15528,9.47278,Soccer Player,Team Sports,Sports,49,9706968,198101,17.4826
11032,697,Sarah Bernhardt,Female,1844,Paris,,France,Europe,48.8567,2.3508,Actor,Film And Theatre,Arts,112,3431777,30641,26.5274
10058,4344,Patrick Swayze,Male,1952,Houston,TX,United States,North America,29.76278,-95.38306,Actor,Film And Theatre,Arts,63,27039978,429206,23.7696
2690,391,Khafra,Male,-2600,Other,,Unknown,Unknown,,,Politician,Government,Institutions,43,1257289,29239,27.2364
7801,5630,Markus Wolf,Male,1923,Hechingen,,Germany,Europe,48.35167,8.963330000000003,Public Worker,Government,Institutions,27,797205,29526,23.0501
5522,1766,Shepseskaf,Male,-2550,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,205459,7085,25.3106
2053,8859,Ross Brawn,Male,1954,Ashton-under-Lyne,,United Kingdom,Europe,53.4941,-2.1032,Engineer,Engineering,Science & Technology,26,1564881,60188,19.8471
855,2038,James D. Watson,Male,1928,Chicago,IL,United States,North America,41.83694000000001,-87.68472,Biologist,Natural Sciences,Science & Technology,60,2643695,44062,25.1001
9993,2906,Pontormo,Male,1494,Empoli,,Italy,Europe,43.71667,10.95,Painter,Fine Arts,Arts,32,788873,24652,24.5563
7824,9867,Thomas Gravesen,Male,1976,Vejle,,Denmark,Europe,55.71666999999999,9.53333,Soccer Player,Team Sports,Sports,26,1391957,53537,17.8487
6070,10166,Mika,Male,1983,Beirut,,Lebanon,Asia,33.88694,35.513059999999996,Musician,Music,Arts,41,2836446,69182,17.1888
9223,8892,Mike Portnoy,Male,1967,Long Island,NY,United States,North America,40.58605,-73.66775,Musician,Music,Arts,31,4879127,157391,19.7981
2539,8839,Lara Fabian,Female,1970,Etterbeek,,Belgium,Europe,50.83333,4.38333,Singer,Music,Arts,32,3951025,123470,19.8873
11056,2322,Hans Arp,Male,1886,Strasbourg,,France,Europe,48.58,7.75,Artist,Fine Arts,Arts,39,1613541,41373,24.8939
8089,10452,Virgilijus Alekna,Male,1972,Kupiškis,,Lithuania,Europe,55.833330000000004,24.96667,Athlete,Individual Sports,Sports,30,335074,11169,16.5123
8275,2621,William Henry Harrison,Male,1773,Charles City County,VA,United States,North America,37.35,-77.06,Politician,Government,Institutions,88,6307343,71674,24.7206
4027,11213,Veronica Campbell,Female,1982,Trelawny Parish,,Jamaica,North America,18.383329999999997,-77.63333,Athlete,Individual Sports,Sports,31,617302,19913,13.8358
10344,6647,Ignacy Łukasiewicz,Male,1822,Zaduszniki,,Poland,Europe,50.46667,21.46667,Chemist,Natural Sciences,Science & Technology,30,661209,22040,22.441
3219,8076,Bebeto,Male,1964,Salvador,,Brazil,South America,-12.97472,-38.47667,Soccer Player,Team Sports,Sports,36,2351366,65316,21.0644
3352,4773,Anton Raphael Mengs,Male,1728,Ústí nad Labem,,Czech Republic,Europe,50.65833,14.041670000000002,Painter,Fine Arts,Arts,28,426765,15242,23.5361
2206,2105,Edward the Elder,Male,870,Wessex,,United Kingdom,Europe,51.2,-2.0,Politician,Government,Institutions,41,1065368,25985,25.0549
9750,4774,Émilie du Châtelet,Female,1706,Paris,,France,Europe,48.8567,2.3508,Mathematician,Math,Science & Technology,28,987450,35266,23.5354
751,2961,Rem Koolhaas,Male,1944,Rotterdam,,Netherlands,Europe,51.91667,4.5,Architect,Design,Arts,38,2823768,74310,24.5251
1294,3783,Georgi Plekhanov,Male,1857,Lipetsk,,Russia,Europe,,,Philosopher,Philosophy,Humanities,42,493298,11745,24.0753
10576,2911,Thomas Hunt Morgan,Male,1866,Lexington,KY,United States,North America,38.02972000000001,-84.49472,Biologist,Natural Sciences,Science & Technology,47,1871678,39823,24.5554
5356,6048,Mohammed bin Rashid Al Maktoum,Male,1949,Dubai,,United Arab Emirates,Asia,24.95,55.333330000000004,Politician,Government,Institutions,37,5550089,150002,22.8261
1745,8980,Adam Copeland,Male,1973,Orangeville,,Canada,North America,43.91667,-80.11667,Wrestler,Individual Sports,Sports,35,4438070,126802,19.6016
8333,9908,Olga Korbut,Female,1955,Grodno,,Belarus,Europe,53.666669999999996,23.83333,Gymnast,Individual Sports,Sports,31,1128449,36402,17.7528
7671,8477,Eva Mendes,Female,1974,Miami,FL,United States,North America,25.77528,-80.20889,Actor,Film And Theatre,Arts,47,17930493,381500,20.477
11241,8721,Lennox Lewis,Male,1965,West Ham,,United Kingdom,Europe,,,Boxer,Individual Sports,Sports,28,7354617,262665,20.0764
7917,7175,Phil Hill,Male,1927,Miami,FL,United States,North America,25.77528,-80.20889,Racecar Driver,Individual Sports,Sports,30,664726,22158,22.0734
10706,9194,Andreas Möller,Male,1967,Frankfurt,,Germany,Europe,50.11667,8.68333,Soccer Player,Team Sports,Sports,28,1015446,36266,19.2092
8434,550,Constantius II,Male,317,Sirmium,,Serbia,Europe,44.98333,19.616670000000006,Politician,Government,Institutions,52,1206688,23206,26.8183
101,1385,Charles II of Spain,Male,1661,Madrid,,Spain,Europe,,,Politician,Government,Institutions,50,4122501,82450,25.6402
487,3491,Childebert II,Male,570,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,192986,6655,24.2337
10708,2109,Wilhelm Frick,Male,1877,Alsenz,,Germany,Europe,49.73083,7.81389,Politician,Government,Institutions,37,1483200,40086,25.0531
3459,5722,John Kerry,Male,1943,Aurora,CO,United States,North America,39.688,-104.68974,Politician,Government,Institutions,51,6545024,128334,22.9964
6808,490,Ibn Khaldun,Male,1332,Tunis,,Tunisia,Africa,36.8,10.18333,Historian,History,Humanities,83,4497412,54186,26.9884
5089,2231,Constantine III,Male,612,Other,,Unknown,Unknown,,,Politician,Government,Institutions,40,156240,3906,24.9674
2435,8013,Simon Cowell,Male,1959,London,,United Kingdom,Europe,51.46022,-0.12145,Producer,Business,Business & Law,32,16443969,513874,21.1563
4410,2542,Pope Benedict XIV,Male,1675,Bologna,,Italy,Europe,44.5075,11.351389999999999,Religious Figure,Religion,Institutions,59,1053284,17852,24.7623
8706,2178,Pope Benedict XII,Male,1280,Saverdun,,France,Europe,43.2356,1.5753,Religious Figure,Religion,Institutions,48,620198,12921,25.0007
4854,814,Gaozu of Han,Male,-255,Pei County,,China,Asia,,,Politician,Government,Institutions,29,2544633,87746,26.3039
110,9906,Yossi Benayoun,Male,1980,Dimona,,Israel,Asia,31.066670000000002,35.03333,Soccer Player,Team Sports,Sports,40,3714659,92866,17.7637
1533,1594,Werner Heisenberg,Male,1901,Würzburg,,Germany,Europe,49.78333,9.93333,Physicist,Natural Sciences,Science & Technology,76,7838972,103144,25.4437
2153,10367,Alison Krauss,Female,1971,Urbana-Champaign,IL,United States,North America,40.115,-88.27278000000004,Musician,Music,Arts,30,4089265,136309,16.7096
3929,6158,Theodore Kaczynski,Male,1942,Chicago,IL,United States,North America,41.72,-87.7025,Extremist,Outlaws,Public Figure,31,6444420,207885,22.7568
1228,8659,Irina Bokova,Female,1952,Sofia,,Bulgaria,Europe,42.7,23.33333,Diplomat,Government,Institutions,31,397453,12821,20.1836
1378,9748,Mathias Rust,Male,1968,Wedel,,Germany,Europe,53.583330000000004,9.7,Pilot,Military,Institutions,28,1414166,50506,18.0892
2018,226,Marcel Proust,Male,1871,Auteuil-Neuilly-Passy,,France,Europe,,,Writer,Language,Humanities,94,8846261,94109,27.8449
6003,6436,Paulo Mendes da Rocha,Male,1928,Vitória,,Brazil,South America,-20.31889,-40.33778,Architect,Design,Arts,26,547319,21051,22.5898
11116,2543,Utagawa Hiroshige,Male,1797,Tokyo,,Japan,Asia,,,Artist,Fine Arts,Arts,37,2151821,58157,24.7623
2811,2435,Ivan V of Russia,Male,1666,Moscow,,Russia,Europe,55.75,37.61667,Politician,Government,Institutions,43,1016819,23647,24.8203
1808,10245,Alexander Rybak,Male,1986,Minsk,,Belarus,Europe,53.9,27.566670000000002,Singer,Music,Arts,56,4771038,85197,17.0124
3639,1978,Fridtjof Nansen,Male,1861,Oslo,,Norway,Europe,59.95,10.75,Explorer,Explorers,Exploration,63,2222724,35281,25.1391
767,8470,Roger Federer,Male,1981,Basel,,Switzerland,Europe,47.56667,7.6,Tennis Player,Individual Sports,Sports,101,36800261,364359,20.4921
578,704,Cambyses II of Persia,Male,-600,Other,,Unknown,,,,Politician,Government,Institutions,47,922492,19627,26.5062
7182,1881,Hasdrubal Barca,Male,-245,Carthage,,Tunisia,Africa,36.858059999999995,10.33083,Military Personnel,Military,Institutions,29,341832,11787,25.2096
11306,751,Wassily Kandinsky,Male,1866,Moscow,,Russia,Europe,55.75,37.61667,Artist,Fine Arts,Arts,56,10503557,187564,26.4085
3933,1031,Antonio Gramsci,Male,1891,Newport,,Italy,Europe,39.76667,8.81667,Philosopher,Philosophy,Humanities,62,5142685,82947,26.0064
5371,3772,Joan Crawford,Female,1905,San Antonio,TX,United States,North America,29.41667,-98.5,Actor,Film And Theatre,Arts,46,7502647,163101,24.0813
8444,1755,Cyrus I of Anshan,Male,-600,Other,,Unknown,Unknown,,,Politician,Government,Institutions,28,340268,12152,25.3172
5918,9632,Mark Hughes,Male,1963,Ruabon,,United Kingdom,Europe,52.98698,-3.03971,Musician,Music,Arts,35,2436611,69617,18.3269
7643,9386,Briana Banks,Female,1978,Munich,,Germany,Europe,48.13333,11.56667,Pornographic Actor,Media Personality,Public Figure,26,7229286,278049,18.8086
2881,6824,Leonardo DiCaprio,Male,1974,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,78,53901927,691050,22.3312
6633,6662,Kārlis Ulmanis,Male,1877,Latvia,,Latvia,Europe,,,Politician,Government,Institutions,26,302349,11629,22.4311
10768,8491,Ellen Pompeo,Female,1969,Boston,MA,United States,North America,42.40833,-71.05417,Actor,Film And Theatre,Arts,33,8332688,252506,20.4609
10322,5108,Stevie Ray Vaughan,Male,1954,Dallas,TX,United States,North America,32.77583,-96.79666999999999,Musician,Music,Arts,35,10344798,295566,23.3433
1619,10773,Lobsang Sangay,Male,1968,Darjeeling,,India,Asia,27.05,88.26666999999998,Politician,Government,Institutions,28,218792,7814,15.6661
10489,3671,Pope John XIV,Male,950,Pavia,,Italy,Europe,45.18333,9.15,Religious Figure,Religion,Institutions,45,288098,6402,24.1339
5424,1098,Giovanni Bellini,Male,1430,Venice,,Italy,Europe,45.4375,12.33583,Painter,Fine Arts,Arts,40,1667874,41697,25.9292
9944,3216,John Wesley,Male,1703,London,,United Kingdom,Europe,53.5167,-0.8167,Religious Figure,Religion,Institutions,37,3551177,95978,24.3812
6503,3631,Toni Morrison,Female,1931,Lorain,OH,United States,North America,41.44833,-82.16889,Writer,Language,Humanities,65,4132102,63571,24.1595
7287,4800,Ferenc Molnár,Male,1878,Budapest,,Hungary,Europe,47.4925,19.051389999999998,Writer,Language,Humanities,28,797409,28479,23.5206
760,10524,Carly Rae Jepsen,Female,1985,Mission,,Canada,North America,49.13369,-122.31116999999999,Singer,Music,Arts,36,16168959,449138,16.3224
8006,9247,David Arquette,Male,1971,Bentonville,VA,United States,North America,39.18333,-78.16667,Actor,Film And Theatre,Arts,29,8248931,284446,19.1104
9153,817,Francis I of France,Male,1494,Cognac,,France,Europe,45.7,-0.33,Politician,Government,Institutions,56,5965458,106526,26.3004
1880,1388,Arrian,Male,92,Nicomedia,,Turkey,Asia,40.76667,29.91667,Historian,History,Humanities,39,634997,16282,25.6347
10797,7204,Abdou Diouf,Male,1935,Louga,,Senegal,Africa,15.616670000000001,-16.21667,Politician,Government,Institutions,32,461021,14407,22.0502
233,5757,Lakshmi Mittal,Male,1950,Sadulpur,,India,Asia,28.64,75.38,Businessperson,Business,Business & Law,41,6141045,149782,22.9812
9051,920,Neil Armstrong,Male,1930,Auglaize County,OH,United States,North America,40.56,-84.22,Astronaut,Explorers,Exploration,121,27740982,229264,26.1661
5821,7098,Józef Gosławski,Male,1908,Polanówka,,Poland,Europe,,,Sculptor,Fine Arts,Arts,46,155610,3383,22.1411
4835,7049,Edmund Stoiber,Male,1941,Oberaudorf,,Germany,Europe,47.6475,12.17194,Politician,Government,Institutions,26,778816,29954,22.1726
8328,1152,Queen Victoria,Female,1819,London,,United Kingdom,Europe,51.50528,-0.18833,Politician,Government,Institutions,94,20003299,212801,25.8763
